FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Super_Pop
HG00246	HG00246	0.02253029	0.258538	0.006790744	0.0372189	0.05168748	0.05451987	-0.03899016	-0.1085917	0.001838823	-0.004685414	EUR
HG00250	HG00250	0.02004514	0.2580861	-0.01158253	0.05039526	0.06107823	0.05081585	-0.02993181	-0.1020107	-0.002008284	0.01251022	EUR
HG00251	HG00251	0.02005141	0.2683671	0.0008272288	0.03879774	0.0641578	0.0597501	-0.02520797	-0.09943272	-0.004551208	0.002437077	EUR
HG00252	HG00252	0.02458218	0.2624656	0.005399433	0.03598244	0.04922664	0.0529491	-0.03129405	-0.1000291	-0.007854365	0.0001861142	EUR
HG00253	HG00253	0.0146991	0.2621684	-0.002396576	0.04025445	0.06543887	0.07004406	-0.02923909	-0.1057923	0.002961891	0.004887641	EUR
HG00254	HG00254	0.0252281	0.2629075	-0.01181436	0.03778905	0.05273734	0.05581076	-0.02035724	-0.1006365	-0.002386527	0.01135358	EUR
HG00255	HG00255	0.02170539	0.2626096	-0.01968148	0.03919106	0.05232071	0.05688651	-0.01933735	-0.1024347	0.005678819	0.0007386906	EUR
HG00256	HG00256	0.01889219	0.2770994	-0.002198551	0.04502557	0.05762063	0.05891258	-0.03107077	-0.1046088	0.01612172	0.008396327	EUR
HG00257	HG00257	0.01924762	0.2584162	-0.003474622	0.04012958	0.05710051	0.06095245	-0.02863945	-0.0978194	-0.004213031	0.0001859635	EUR
HG00258	HG00258	0.02139392	0.2617242	-0.007049468	0.04152169	0.05856804	0.05464486	-0.02821802	-0.1050938	0.006148706	0.01522074	EUR
HG00259	HG00259	0.01833918	0.265806	-0.00702268	0.03263286	0.05979287	0.06542011	-0.0248741	-0.1060129	0.0002141751	-0.003948064	EUR
HG00260	HG00260	0.01682079	0.265294	0.008567726	0.0289841	0.05016936	0.06680958	-0.02479181	-0.1056935	0.01303218	-0.008103241	EUR
HG00261	HG00261	0.01183029	0.2570821	-0.01394185	0.03462531	0.0601137	0.05969772	-0.04011944	-0.09879182	-0.0001335256	-0.0009414377	EUR
HG00262	HG00262	0.03127638	0.2625282	-0.009337818	0.03854302	0.05499756	0.064227	-0.02132893	-0.1088667	-0.007225189	-0.006284213	EUR
HG00263	HG00263	0.01606894	0.266294	-0.005497929	0.04869777	0.05356855	0.06244862	-0.01855794	-0.1058992	-0.01313723	-0.007332136	EUR
HG00264	HG00264	0.01721709	0.2604952	0.003807725	0.0278633	0.05785292	0.05698594	-0.02226637	-0.101715	0.006402315	0.01058752	EUR
HG00265	HG00265	0.02857998	0.2714086	-0.002530758	0.05056951	0.06443822	0.05605642	-0.02218871	-0.1027905	-0.01417206	0.005947351	EUR
HG00266	HG00266	0.03151395	0.2258826	-0.01746123	0.05016693	0.05675324	0.06896683	-0.03099635	-0.1214176	-0.007006358	0.01517475	EUR
HG00267	HG00267	0.03137088	0.2348709	-0.03092398	0.04272678	0.04704107	0.06981468	-0.03323844	-0.1429291	0.006853165	0.007692592	EUR
HG00268	HG00268	0.02358582	0.2230848	-0.008626482	0.04261675	0.05236875	0.077105	-0.04072038	-0.1306493	0.0002846267	0.009502083	EUR
HG00269	HG00269	0.0221153	0.225642	-0.008134666	0.0462453	0.06034637	0.07552189	-0.03517505	-0.1372581	-0.006869194	0.01230954	EUR
HG00271	HG00271	0.0323975	0.2065699	-0.04120783	0.05669296	0.06397643	0.08138907	-0.03735407	-0.1434547	-0.01252835	0.0004691025	EUR
HG00272	HG00272	0.02654729	0.214407	-0.02380065	0.06065196	0.04960352	0.07274337	-0.02901207	-0.1341947	-0.01083291	0.01914573	EUR
HG00273	HG00273	0.0298724	0.2278092	-0.0285984	0.05179276	0.05664654	0.06777932	-0.0348437	-0.1308575	0.001308743	0.01254999	EUR
HG00274	HG00274	0.04025517	0.2333469	-0.0216018	0.03339253	0.06583685	0.07071351	-0.03863148	-0.1292101	0.01006129	0.01612578	EUR
HG00275	HG00275	0.02937308	0.2294673	-0.01709228	0.04752661	0.05984335	0.07087233	-0.03062219	-0.138845	-0.007326534	0.002131669	EUR
HG00276	HG00276	0.02658628	0.2296509	-0.0156465	0.0484044	0.07319423	0.06364867	-0.01926186	-0.1322075	-0.009801939	0.006034355	EUR
HG00277	HG00277	0.02695834	0.2371819	-0.0112964	0.05060759	0.05798248	0.06474066	-0.03713561	-0.1241021	-0.01261999	0.01498274	EUR
HG00278	HG00278	0.03105836	0.2206696	-0.0145202	0.0513109	0.05788792	0.06567056	-0.03682747	-0.1375166	0.005499086	0.01368451	EUR
HG00280	HG00280	0.02687358	0.2227064	-0.01886328	0.04777067	0.05585302	0.06918391	-0.01993982	-0.1402311	0.01499065	0.01246353	EUR
HG00281	HG00281	0.03118592	0.216227	-0.02750442	0.03998875	0.063	0.05808157	-0.02650483	-0.1325906	0.01033028	0.003589073	EUR
HG00282	HG00282	0.03458842	0.2183063	-0.03266401	0.04455487	0.06465666	0.06164198	-0.02979471	-0.1360539	-0.009735588	0.02320722	EUR
HG00284	HG00284	0.0270383	0.2357318	-0.02493153	0.04490605	0.05654415	0.06248827	-0.0295032	-0.1404439	-0.01016055	0.003696052	EUR
HG00285	HG00285	0.02544164	0.2170666	-0.03280527	0.05063141	0.05730554	0.07053543	-0.0249663	-0.1409002	0.005202245	0.01415677	EUR
HG00288	HG00288	0.02884961	0.2229815	-0.02245914	0.06424302	0.04735724	0.07470563	-0.03134171	-0.1445463	0.002390827	0.02037671	EUR
HG00290	HG00290	0.03221479	0.2207227	-0.02559541	0.04883958	0.05474431	0.06570127	-0.02802076	-0.1311526	-0.01210486	0.0184639	EUR
HG00304	HG00304	0.02353614	0.227614	-0.01533055	0.04794796	0.06319979	0.06711189	-0.02338351	-0.1275892	0.009819288	0.02004141	EUR
HG00306	HG00306	0.03015067	0.2314289	-0.02574801	0.0498374	0.05689388	0.07192992	-0.02349723	-0.1253152	-0.004821323	0.02078806	EUR
HG00308	HG00308	0.04329001	0.2206554	-0.02261651	0.05454152	0.05842804	0.05868416	-0.03999755	-0.1301843	0.003076739	0.006407446	EUR
HG00309	HG00309	0.03463544	0.218134	-0.02848262	0.03814771	0.05510811	0.07331767	-0.03514137	-0.1322564	-0.0007512348	0.01632249	EUR
HG00310	HG00310	0.02613446	0.244157	-0.02127373	0.04382788	0.05966526	0.07361982	-0.01691879	-0.1418813	0.00517618	0.01252822	EUR
HG00311	HG00311	0.03650578	0.2448194	-0.00931196	0.05192321	0.07234375	0.0638717	-0.03533953	-0.1259719	0.006105137	0.01590623	EUR
HG00313	HG00313	0.02396787	0.23064	-0.0250263	0.04076753	0.06015667	0.0787368	-0.03049348	-0.1370544	-0.000845102	0.01664956	EUR
HG00315	HG00315	0.03295671	0.2318076	-0.01686339	0.04062212	0.06639426	0.06707805	-0.02948806	-0.1385263	0.001860212	0.01434544	EUR
HG00318	HG00318	0.04054569	0.2292129	-0.01119774	0.05223852	0.06573407	0.07576945	-0.03805643	-0.1415152	-0.003121133	0.01405145	EUR
HG00319	HG00319	0.02597436	0.2340392	-0.0292526	0.04743069	0.06731157	0.07379965	-0.03964322	-0.1383324	-0.002501406	0.01977709	EUR
HG00320	HG00320	0.02434918	0.2286737	-0.02343391	0.03768149	0.06192652	0.06316409	-0.0312875	-0.1388961	0.00331789	0.006547198	EUR
HG00321	HG00321	0.03728083	0.2227727	-0.0250324	0.04770391	0.05401675	0.06310106	-0.03762552	-0.1308963	0.005377426	0.01073035	EUR
HG00323	HG00323	0.02245981	0.2141525	-0.02635097	0.04982455	0.06091117	0.07968651	-0.02837373	-0.1455188	0.006573216	0.01939181	EUR
HG00324	HG00324	0.02910064	0.22146	-0.01795939	0.04598107	0.07038229	0.06626272	-0.02513348	-0.1364824	0.0005121484	0.01525568	EUR
HG00325	HG00325	0.04301392	0.219368	-0.03436012	0.04321187	0.05816979	0.07151057	-0.02748686	-0.1366696	-0.004654969	0.03510448	EUR
HG00326	HG00326	0.03278299	0.2292163	-0.01614041	0.02959257	0.06292928	0.06344884	-0.03199688	-0.1307227	0.001639654	0.001835761	EUR
HG00327	HG00327	0.03064455	0.2169034	-0.02535591	0.04705047	0.06439185	0.06180475	-0.02115247	-0.1296746	-0.004835161	0.008732391	EUR
HG00328	HG00328	0.02460814	0.2352763	-0.009307062	0.0446685	0.06762078	0.0642736	-0.03815289	-0.1363504	-0.002236969	0.01818912	EUR
HG00329	HG00329	0.02201717	0.2383948	-0.01614101	0.04836692	0.05354536	0.07099709	-0.02145255	-0.1243865	0.0004504394	0.01472492	EUR
HG00330	HG00330	0.03232417	0.2184919	-0.02465014	0.04554539	0.06186006	0.06705337	-0.02244073	-0.1373036	0.0136128	0.0183666	EUR
HG00331	HG00331	0.03079949	0.2252715	-0.02242484	0.04594864	0.06227235	0.07744209	-0.0237273	-0.1270084	-0.002556879	0.003248673	EUR
HG00332	HG00332	0.0290847	0.220433	-0.02496879	0.04642875	0.05411011	0.06514916	-0.02620975	-0.1215998	-0.01308035	0.01722702	EUR
HG00334	HG00334	0.02478685	0.234841	-0.01510749	0.04257059	0.0618194	0.07520597	-0.02230584	-0.1356902	0.0005563682	0.01138028	EUR
HG00335	HG00335	0.02307314	0.2240511	-0.02477112	0.04437914	0.07257943	0.07648488	-0.03919349	-0.1378889	-3.972961e-05	0.01845022	EUR
HG00336	HG00336	0.02971906	0.226377	-0.02422294	0.03963877	0.06587763	0.06163377	-0.02471015	-0.1398117	0.004535094	0.01083501	EUR
HG00337	HG00337	0.03129399	0.2452974	0.002084395	0.03064078	0.06076219	0.08068204	-0.0266849	-0.1255518	0.01469462	0.01907106	EUR
HG00338	HG00338	0.02803194	0.2364594	-0.01428009	0.04235012	0.06625754	0.07806745	-0.03765063	-0.1369751	0.001512019	0.0145798	EUR
HG00339	HG00339	0.03653125	0.2279659	-0.03634611	0.03972943	0.06014666	0.06918326	-0.0299593	-0.1268423	0.006541547	0.02261809	EUR
HG00341	HG00341	0.02203603	0.2395685	-0.01959866	0.04240864	0.05387359	0.07177846	-0.03875364	-0.1186244	0.002809909	0.003686412	EUR
HG00342	HG00342	0.02867044	0.2244668	-0.03762241	0.0394988	0.06038188	0.06836991	-0.02876575	-0.1301407	0.004669268	0.002756333	EUR
HG00343	HG00343	0.02267843	0.2285776	-0.02532964	0.04003131	0.05793405	0.07383908	-0.03186542	-0.137698	0.00508579	0.0217394	EUR
HG00344	HG00344	0.02565711	0.2413775	-0.01409123	0.04446535	0.05998476	0.0584927	-0.04264597	-0.1205712	0.000971888	0.003100767	EUR
HG00345	HG00345	0.03563249	0.2289271	-0.02373488	0.04110803	0.0561852	0.07654816	-0.04571506	-0.1385245	-0.003141474	0.004965729	EUR
HG00346	HG00346	0.03460953	0.2241913	-0.01612053	0.04189876	0.05972627	0.06387021	-0.02941844	-0.1195609	0.001363342	0.01663156	EUR
HG00349	HG00349	0.02625991	0.2288226	-0.03002511	0.04234358	0.05268244	0.07319523	-0.02086195	-0.1483523	-0.001502678	0.01673218	EUR
HG00350	HG00350	0.01672904	0.2337582	-0.01769154	0.03445125	0.05453776	0.07319224	-0.02490146	-0.1238037	-0.007554431	-0.0005930257	EUR
HG00351	HG00351	0.02066005	0.2278093	-0.01503069	0.04650706	0.05989343	0.06401025	-0.03535732	-0.1429666	0.004072196	0.01054062	EUR
HG00353	HG00353	0.03369711	0.2259464	-0.02627383	0.04525359	0.07182524	0.07366574	-0.03284678	-0.1284485	-0.006221561	0.01521978	EUR
HG00355	HG00355	0.03055871	0.2388296	-0.01542296	0.04837621	0.07413304	0.0728301	-0.02782136	-0.1309031	-0.006686691	0.004831218	EUR
HG00356	HG00356	0.0301208	0.2244296	-0.01403784	0.05440527	0.0682806	0.06732461	-0.03289765	-0.127195	0.008006163	0.009599001	EUR
HG00357	HG00357	0.03703209	0.2454101	-0.01715675	0.0294871	0.06012384	0.06882093	-0.0201908	-0.1416207	-0.008866232	0.01166671	EUR
HG00358	HG00358	0.02781054	0.22247	-0.02389837	0.03697749	0.05758466	0.06232345	-0.03659766	-0.1434303	-0.006226065	0.007093133	EUR
HG00360	HG00360	0.02427305	0.2225475	-0.02043485	0.05846819	0.05365804	0.06096672	-0.0359508	-0.1349489	0.00458497	0.007961766	EUR
HG00361	HG00361	0.02876595	0.2218508	-0.02646792	0.05977754	0.06516701	0.07327176	-0.03037426	-0.1317236	0.008227414	0.02313045	EUR
HG00362	HG00362	0.02744853	0.2226482	-0.02333805	0.03498326	0.05491834	0.05832689	-0.02188262	-0.1344617	0.001110207	0.009372157	EUR
HG00364	HG00364	0.03747818	0.2223335	-0.02362148	0.02884114	0.07009329	0.07182687	-0.02817829	-0.136639	-0.004628331	0.008050908	EUR
HG00365	HG00365	0.02848497	0.2169641	-0.01742925	0.04576684	0.0638199	0.07816552	-0.04401398	-0.1372998	-0.002094496	0.009480861	EUR
HG00366	HG00366	0.0281559	0.2231786	-0.02277688	0.04531518	0.05566325	0.04553692	-0.02606113	-0.1283514	-0.007985156	0.01916231	EUR
HG00367	HG00367	0.03479233	0.221995	-0.0396455	0.03940487	0.06689653	0.06844257	-0.01850696	-0.1315276	-0.005492247	0.01275564	EUR
HG00368	HG00368	0.03571271	0.2191292	-0.02868451	0.05164379	0.05647946	0.06951544	-0.02262438	-0.1481308	-0.003349955	0.02131766	EUR
HG00369	HG00369	0.03578086	0.2305964	-0.02396165	0.04150088	0.05454021	0.06834253	-0.04058592	-0.1401236	-0.001737623	0.00836159	EUR
HG00371	HG00371	0.02428569	0.2268293	-0.0198269	0.05201899	0.05060076	0.06961481	-0.01873382	-0.1320104	0.004398256	0.007959834	EUR
HG00372	HG00372	0.04097876	0.2341821	-0.02098696	0.05512371	0.06877352	0.06829786	-0.02326345	-0.1232074	-0.01233492	0.01441837	EUR
HG00373	HG00373	0.03868849	0.209519	-0.03094308	0.04726383	0.05390054	0.06325698	-0.02633137	-0.1295106	-0.004942162	0.02795462	EUR
HG00375	HG00375	0.03216652	0.2289007	-0.01137751	0.04153162	0.06464689	0.07130252	-0.02761612	-0.1372616	-0.009409339	0.01630786	EUR
HG00376	HG00376	0.02974854	0.2424126	-0.01178323	0.04355742	0.04698007	0.06274918	-0.03150918	-0.1347452	-0.008092763	0.01072986	EUR
HG00378	HG00378	0.03120194	0.223962	-0.03261792	0.03609457	0.06182395	0.07397357	-0.03145391	-0.142883	0.0120796	-0.0008412925	EUR
HG00379	HG00379	0.03274304	0.2308284	-0.01826862	0.05372875	0.06049857	0.07289312	-0.01952807	-0.1369113	0.007453552	0.007692959	EUR
HG00380	HG00380	0.02665128	0.2433535	-0.01778616	0.0501431	0.06107038	0.06261223	-0.0344734	-0.1235129	-0.009186311	0.008385321	EUR
HG00381	HG00381	0.0216042	0.2446128	-0.02341932	0.03857599	0.05503733	0.0639365	-0.04201785	-0.136696	0.006002575	0.004114808	EUR
HG00382	HG00382	0.03389266	0.2219438	-0.02600949	0.04088934	0.06672612	0.06645832	-0.03713855	-0.1231571	0.002019493	0.02365353	EUR
HG00383	HG00383	0.02894916	0.2202201	-0.02498449	0.03207704	0.05716863	0.07427175	-0.02696356	-0.1360847	-0.001144165	0.008325509	EUR
HG00384	HG00384	0.0325778	0.2308541	-0.02727761	0.04749862	0.06460528	0.07100682	-0.04880623	-0.1288712	0.005998017	0.007622811	EUR
HG00759	HG00759	0.06729831	-0.1462321	-0.4473872	-0.08838777	0.005241888	0.00974701	-0.01015168	-0.01061189	0.006855485	-0.001757723	EAS
HG00766	HG00766	0.06149011	-0.1454461	-0.4526386	-0.091026	0.004706271	0.01546532	-0.001412848	-0.01272985	-0.009941183	0.001100778	EAS
HG00844	HG00844	0.06178689	-0.1451495	-0.4514304	-0.09697536	0.01201081	0.01222415	-0.006405152	-0.005520246	0.006771565	-0.0018136	EAS
HG00851	HG00851	0.06488639	-0.1477411	-0.4410562	-0.08877291	0.008624731	0.01199185	-0.004994068	-0.003603588	-0.0009796901	-0.003083788	EAS
HG00864	HG00864	0.05809993	-0.1308167	-0.4517135	-0.0849656	-0.0008112732	0.01054526	-0.003729613	-0.01199559	0.02081611	-0.001878394	EAS
HG00879	HG00879	0.05937485	-0.1515179	-0.4430542	-0.09247922	0.016943	0.006550618	0.006208946	0.0004918691	0.00925135	-0.01185541	EAS
HG00881	HG00881	0.06449077	-0.1556335	-0.4541154	-0.09265923	-0.005495397	0.004343598	-0.01219058	0.001819802	0.01557403	-0.01565096	EAS
HG00956	HG00956	0.05506316	-0.1507692	-0.4482495	-0.08193625	0.005240136	0.008624689	-0.001725841	-0.004379684	0.01177807	0.002765217	EAS
HG00978	HG00978	0.0676648	-0.1416373	-0.4490852	-0.08168391	0.009796082	0.006897664	0.002061362	-0.01333383	0.01266493	0.001245914	EAS
HG00982	HG00982	0.04772499	-0.1557444	-0.4752287	-0.08029988	0.001852992	0.006829598	-0.005900381	0.007804132	0.003803694	-0.01148782	EAS
HG01028	HG01028	0.0538778	-0.1433879	-0.4471774	-0.08894582	0.001500587	0.002103007	-0.00343407	-0.01180202	0.003079958	-0.01475144	EAS
HG01029	HG01029	0.05801289	-0.1358954	-0.4495966	-0.08455413	-0.0003766399	0.01200559	-0.0009654697	-0.01715941	0.02289364	-0.009405707	EAS
HG01031	HG01031	0.05822753	-0.1486542	-0.443264	-0.08728066	0.01236139	-0.005065767	0.00623651	0.01506276	-0.003580251	-0.01491318	EAS
HG01046	HG01046	0.06232257	-0.1486101	-0.4506906	-0.08483428	0.01459977	0.01106423	-0.0110347	-0.01209744	0.006814817	-0.01597566	EAS
HG01334	HG01334	0.02957811	0.2603348	-0.006419508	0.0372581	0.05401963	0.06132696	-0.02163888	-0.09566332	-0.007221357	0.005151865	EUR
HG01789	HG01789	0.01830375	0.2712832	0.004002642	0.02752789	0.05740959	0.06460442	-0.03296706	-0.1063223	0.003529354	-0.008375531	EUR
HG01790	HG01790	0.02435203	0.2562387	-0.004159498	0.04234769	0.04547875	0.07325004	-0.02865363	-0.1001888	-0.01322921	0.01907959	EUR
HG01791	HG01791	0.0288249	0.2534156	0.00988506	0.04433889	0.05396872	0.05788648	-0.02842711	-0.09586773	-0.003558283	0.004771908	EUR
HG01794	HG01794	0.05871404	-0.14113	-0.4662153	-0.08625436	0.009439126	0.002915404	-0.004974321	-0.01641505	-0.003155793	-0.003828483	EAS
HG01795	HG01795	0.06249961	-0.1483369	-0.4551574	-0.08025538	0.006619487	0.01148739	-0.005107282	0.007341238	0.01680965	0.0001756893	EAS
HG01796	HG01796	0.06219516	-0.1549516	-0.4568375	-0.07990731	0.01453404	0.006271543	0.0007938134	-0.01002912	0.005318204	-0.003977747	EAS
HG01797	HG01797	0.05104033	-0.1409188	-0.4460006	-0.0872099	0.008859602	0.01250368	-0.00137301	-0.001270241	5.776533e-05	-0.002511955	EAS
HG01798	HG01798	0.07180895	-0.1434978	-0.4426964	-0.09090636	0.01969278	0.003258451	-0.0008516323	-0.00525805	-0.005708024	-0.008838543	EAS
HG01799	HG01799	0.0710264	-0.159953	-0.4670918	-0.08341553	0.007247988	0.01051287	-0.006065047	0.000133542	0.01964449	-0.009159846	EAS
HG01800	HG01800	0.06398191	-0.145649	-0.4525496	-0.08935905	0.008355961	0.00113789	0.0053214	-0.00463437	0.003492151	-0.001493858	EAS
HG01801	HG01801	0.06402448	-0.1481027	-0.4518621	-0.07132808	0.002950691	0.01968795	-0.003538088	-0.007792473	-0.006480586	-0.01933885	EAS
HG01802	HG01802	0.05901131	-0.1553643	-0.4530726	-0.07715272	0.006325967	0.01768314	0.001426631	-0.003200744	0.002022826	-0.009473594	EAS
HG01804	HG01804	0.05613992	-0.1407903	-0.4457649	-0.07631059	-0.001127689	0.006077659	-0.001769229	-0.00772556	-0.01153523	0.003252149	EAS
HG01805	HG01805	0.06801608	-0.1412272	-0.4586233	-0.09401821	0.007928553	0.009030936	0.001498881	-0.01138932	-0.008139246	-0.007355216	EAS
HG01806	HG01806	0.05255388	-0.148712	-0.4382223	-0.09699326	0.009432441	0.00528928	-0.0003765397	-0.007747916	0.007531782	4.486782e-05	EAS
HG01807	HG01807	0.0607268	-0.1359414	-0.4557179	-0.08547408	0.005113858	0.007567865	0.003393111	0.0009108612	-0.000891718	-0.006811032	EAS
HG01808	HG01808	0.0621897	-0.1430429	-0.4604007	-0.09259772	0.009720666	-0.001793931	-0.01086048	-0.007220736	-0.001781479	0.0001569792	EAS
HG01809	HG01809	0.0730224	-0.1427063	-0.4436868	-0.08442322	0.007917806	0.01812063	-0.01470673	-0.01337319	0.01153412	0.00506671	EAS
HG01810	HG01810	0.06120219	-0.159704	-0.4538367	-0.07841903	0.007489634	0.006677737	-0.004963044	-0.007528099	0.003725302	0.001503866	EAS
HG01811	HG01811	0.05904722	-0.1439583	-0.458882	-0.08834795	0.001925462	0.006376177	-0.007978409	-0.008656406	0.0005454197	-0.02088625	EAS
HG01812	HG01812	0.06008188	-0.1567394	-0.4543932	-0.09585424	0.00641637	0.003788315	0.003428013	-0.002428717	0.001496512	-0.0004806646	EAS
HG01813	HG01813	0.06266982	-0.1452165	-0.4423059	-0.08594199	0.0007755338	0.008898652	-0.005801466	0.006937545	0.002302709	-0.007412983	EAS
HG01815	HG01815	0.05804918	-0.1463223	-0.4438819	-0.08837766	0.01050163	0.009320886	0.006942947	-0.00462601	0.00248806	-0.01170074	EAS
HG01816	HG01816	0.06360072	-0.1423912	-0.4417175	-0.0800038	0.005351814	0.02580302	-0.006893867	-0.02074912	0.01330435	-0.003703168	EAS
HG01817	HG01817	0.05547299	-0.1560722	-0.4581951	-0.0917254	0.001010024	0.004126001	0.003731563	-0.001800012	0.01163375	-0.02048967	EAS
HG02151	HG02151	0.05857434	-0.1318336	-0.4354946	-0.08500714	0.01275299	-0.001169319	0.01212827	0.002790689	0.007396662	-0.00801591	EAS
HG02152	HG02152	0.05605793	-0.1514563	-0.4530907	-0.08653607	-0.003337006	0.002252713	0.000108856	-0.01061708	0.0137094	0.0002737284	EAS
HG02153	HG02153	0.05533944	-0.1442812	-0.4391042	-0.08362087	-0.0009782668	0.003945759	0.01002342	0.001030881	0.0031264	-0.02867871	EAS
HG02154	HG02154	0.07272305	-0.1454808	-0.4589299	-0.07535901	0.01428685	0.01594382	-0.002625425	-0.0008284086	0.003905421	-0.00534792	EAS
HG02155	HG02155	0.06273991	-0.15001	-0.4622224	-0.09517132	0.009146401	0.01781001	-0.01352772	-0.01664133	-0.004401162	-0.0004842178	EAS
HG02156	HG02156	0.06972938	-0.1542935	-0.4512538	-0.0766591	0.008504944	0.01060867	-0.00105114	-0.001988255	0.0100906	-0.002283091	EAS
HG02164	HG02164	0.05484276	-0.1411768	-0.4491296	-0.07402241	0.008120637	0.002030044	0.01024031	-0.01034577	0.004356956	-0.01590957	EAS
HG02165	HG02165	0.07159329	-0.1437771	-0.437544	-0.08009553	0.005797699	0.007680053	-0.003913958	-0.009841846	0.002137892	0.0007959617	EAS
HG02166	HG02166	0.06373477	-0.1436974	-0.4511289	-0.09350485	0.001030331	0.0158648	1.350913e-05	-0.002273697	0.010494	-0.003279454	EAS
HG02178	HG02178	0.04874963	-0.1535102	-0.4559566	-0.07894903	0.0009549303	0.01425357	-0.008046305	-0.01608546	0.006764516	-0.004851203	EAS
HG02179	HG02179	0.06060147	-0.1431091	-0.444335	-0.07489508	0.007585712	0.002629358	-0.001109495	-0.00209705	0.003897031	-0.01188273	EAS
HG02180	HG02180	0.05145689	-0.153678	-0.4564167	-0.09189632	0.02110724	0.001989168	-0.002888328	-0.009913232	0.01016336	-0.01839793	EAS
HG02181	HG02181	0.05136163	-0.1445328	-0.4540192	-0.0805919	0.009917272	-0.003642159	-0.007980572	-0.0009468419	0.003788119	-0.007525181	EAS
HG02182	HG02182	0.07345795	-0.1466025	-0.4500777	-0.09019531	0.01008995	0.01227478	0.001269147	-0.01032114	0.006015866	-0.005691415	EAS
HG02184	HG02184	0.06720247	-0.1436459	-0.4581547	-0.09127179	0.001706839	0.0136557	-0.01900862	-0.007920755	0.0004247657	-0.008006974	EAS
HG02185	HG02185	0.06895298	-0.144938	-0.450307	-0.08787377	0.004792898	0.01803905	-0.007611669	-0.007696657	-0.001214278	-0.01052454	EAS
HG02186	HG02186	0.06183432	-0.1487476	-0.4503999	-0.09892766	0.00104627	0.01048639	-0.004685063	-0.003798502	0.009532363	-0.003170645	EAS
HG02187	HG02187	0.05532236	-0.1516361	-0.4462129	-0.07673151	0.007010226	0.01100892	8.704715e-06	0.001610666	0.01001206	-0.01600758	EAS
HG02188	HG02188	0.06046518	-0.1439584	-0.4496068	-0.07912108	0.01360397	0.001111052	0.01367935	-0.00314412	0.001864105	-0.01186362	EAS
HG02190	HG02190	0.06717251	-0.1496478	-0.4475338	-0.08454662	0.004056328	0.005906952	0.001824029	1.078537e-05	0.02217259	-0.01001618	EAS
HG02215	HG02215	0.0172666	0.2544549	-0.00415448	0.04601405	0.05792315	0.07422095	-0.02141086	-0.1059509	-0.009707776	-0.003018015	EUR
HG02250	HG02250	0.05386608	-0.143689	-0.4408577	-0.08166757	0.01087487	0.005261926	-0.004559172	-0.0005741394	0.005038832	-0.0004175228	EAS
HG02351	HG02351	0.05270555	-0.1398906	-0.4422642	-0.07396464	0.0112819	0.007545238	-0.00760044	-0.01488087	0.0005491925	-0.006093736	EAS
HG02353	HG02353	0.06127218	-0.1555637	-0.4568263	-0.08140523	0.009291819	0.01277948	-0.01013033	-0.009008135	-0.004981044	-0.0005798544	EAS
HG02355	HG02355	0.06343979	-0.1402485	-0.4504586	-0.08135897	-0.001472374	0.009959627	-0.0008483829	-0.005549882	0.005421091	0.008867099	EAS
HG02356	HG02356	0.06120912	-0.1421147	-0.4625287	-0.08933265	0.00457402	0.006512542	-0.003265749	-0.007366727	0.00673819	-0.01157046	EAS
HG02360	HG02360	0.05514607	-0.1368105	-0.4457651	-0.07754543	0.003790099	0.003598738	-0.002246421	-0.007606771	0.00214128	9.34243e-05	EAS
HG02364	HG02364	0.04656918	-0.1588757	-0.4565065	-0.07650542	0.004843239	0.01122209	0.009696714	-0.006100964	-0.00160734	-0.007523312	EAS
HG02367	HG02367	0.06813548	-0.1524165	-0.4455603	-0.08493677	0.009649122	0.001581668	-0.003126653	0.001078489	0.01927982	-0.009272541	EAS
HG02373	HG02373	0.0570605	-0.1531286	-0.4527359	-0.08938559	0.004418762	0.01132794	0.005242546	-0.003613597	-0.01042021	-0.01107735	EAS
HG02374	HG02374	0.07067262	-0.1406437	-0.4485715	-0.09366219	0.002178213	0.007866851	5.836537e-05	-0.007489524	0.009411895	-0.02033332	EAS
HG02375	HG02375	0.05697291	-0.1473976	-0.471242	-0.07500316	0.0149101	0.00783033	-0.01202314	-0.01088618	0.003459098	-0.0125131	EAS
HG02379	HG02379	0.07028627	-0.1427429	-0.4410716	-0.08093179	0.004050711	0.0008452965	-0.009430634	-0.0194003	0.008680353	-0.005936425	EAS
HG02380	HG02380	0.06780754	-0.1556384	-0.4632997	-0.09689012	0.004585739	0.01042937	-0.0005121493	-0.01471928	0.005323468	-0.01638163	EAS
HG02382	HG02382	0.05837779	-0.1408033	-0.4524105	-0.09698334	0.003920314	0.002225982	-0.0002550203	-0.003532923	0.0122908	0.004176175	EAS
HG02383	HG02383	0.06144433	-0.1480826	-0.4517291	-0.07804311	-0.0004264093	0.01109555	-0.008350217	0.006014265	0.006937281	-0.002058962	EAS
HG02384	HG02384	0.06288509	-0.1336952	-0.4519178	-0.09446184	0.008836865	0.005145482	-0.005819478	-0.01715944	0.01640729	-0.009257766	EAS
HG02385	HG02385	0.05744927	-0.1499743	-0.4581627	-0.09369578	0.02489935	0.02108013	0.002303201	-0.006644422	-0.004985085	-7.206622e-05	EAS
